date,TRADE_WAR,FED_POLICY,FEAR_CRISIS,EARNINGS,EUPHORIA_MOMENTUM,GEOPOLITICAL,SECTOR_TRIGGER,ENERGY_COMMODITY,LABOR_CONSUMER,TRUMP_POLICY,CRYPTO_FINTECH,AMPLIFIER_MOD,bert_sentiment,finbert_sentiment,sp500_close,sp500_return,direction,oil_close,vix_close,target
2019-12-10,3,4,1,1,3,3,6,1,1,9,0,2,-0.4205819759517908,-0.13974401017912896,3132.52001953125,-0.0010969340964486207,Down,59.2400016784668,15.680000305175781,0
2019-12-11,3,9,1,2,7,7,2,4,3,6,0,2,-0.21898742304503463,-0.16583434141859527,3141.6298828125,0.002908158040315856,Up,58.7599983215332,14.989999771118164,1
2019-12-12,5,7,1,4,8,11,5,4,4,7,0,10,-0.0802422318516708,-0.07971568400517287,3168.570068359375,0.008575225775086182,Up,59.18000030517578,13.9399995803833,1
2019-12-13,6,1,0,3,8,12,2,2,3,7,0,2,-0.007537838230785142,-0.047649285246610135,3168.800048828125,7.258178414493166e-05,Up,60.06999969482422,12.630000114440918,1
2019-12-16,1,0,2,0,3,1,5,2,2,6,2,4,-0.19239286937803593,-0.14767893578611174,3191.449951171875,0.007147785279833618,Up,60.209999084472656,12.140000343322754,1
2019-12-17,0,0,2,1,5,3,6,3,3,10,0,7,-0.18978084584600047,-0.10436343926152117,3192.52001953125,0.00033529222633799094,Up,60.939998626708984,12.289999961853027,1
2019-12-18,1,1,0,0,6,4,3,1,1,7,3,2,-0.1935325751179143,-0.09947411144936555,3191.139892578125,-0.00043230017186479675,Down,60.93000030517578,12.579999923706055,0
2019-12-19,2,2,1,1,3,3,4,1,2,5,1,2,-0.0801099529906885,-0.044414916697806166,3205.3701171875,0.004459292004863613,Up,61.220001220703125,12.5,1
2019-12-20,4,3,4,1,9,5,3,3,2,8,2,2,-0.12270566821098328,-0.0975925286515401,3221.219970703125,0.004944781081796634,Up,60.439998626708984,12.510000228881836,1
2019-12-23,1,2,1,0,5,2,2,3,2,3,0,4,-0.12171081453561783,-0.21340874714466432,3224.010009765625,0.0008661436002121992,Up,60.52000045776367,12.609999656677246,1
2019-12-24,0,1,0,0,3,1,1,1,1,1,1,0,-0.1496383058173316,-0.12118165900132485,3223.3798828125,-0.00019544819997963092,Down,61.11000061035156,12.670000076293945,0
2019-12-26,2,0,1,1,2,4,2,0,1,3,0,2,-0.08066772917906444,-0.05478457982895807,3239.909912109375,0.005128166675301138,Up,61.68000030517578,12.649999618530273,1
2019-12-27,1,3,3,2,4,4,1,0,0,3,1,1,0.02557977598704649,-0.07407012560896659,3240.02001953125,3.398471712534601e-05,Up,61.720001220703125,13.430000305175781,1
2019-12-30,1,1,2,0,6,7,2,1,2,2,1,4,-0.09644216875876149,-0.17034159155101866,3221.2900390625,-0.005780822450430323,Down,61.68000030517578,14.819999694824219,0
2019-12-31,1,0,0,0,2,2,0,1,2,3,1,2,-0.08524451825929724,-0.12912314594385849,3230.780029296875,0.0029460216619106028,Up,61.060001373291016,13.779999732971191,1
2020-01-02,2,0,2,1,2,8,4,1,1,1,0,3,-0.026561914800523636,-0.047226277817678346,3257.85009765625,0.008378802677341701,Up,61.18000030517578,12.470000267028809,1
2020-01-03,0,6,0,3,4,29,2,6,5,12,0,2,-0.24926064896771288,-0.17674716768096985,3234.85009765625,-0.007059870562045378,Down,63.04999923706055,14.020000457763672,0
2020-01-06,3,1,2,1,4,11,6,5,2,3,0,0,-0.24128727041758025,-0.15001271937329036,3246.280029296875,0.0035333728907271933,Up,63.27000045776367,13.850000381469727,1
2020-01-07,1,0,1,1,4,13,5,7,3,7,0,7,-0.2370859357026907,-0.15013424114395793,3237.179931640625,-0.0028032386528962228,Down,62.70000076293945,13.789999961853027,0
2020-01-08,1,1,2,2,4,23,5,3,3,10,0,1,-0.13215127055134093,-0.15826880376386857,3253.050048828125,0.004902451368978156,Up,59.61000061035156,13.449999809265137,1
2020-01-09,0,5,3,0,6,24,6,1,6,7,0,2,-0.12785660777210203,-0.05824428374209434,3274.699951171875,0.006655262605488987,Up,59.560001373291016,12.539999961853027,1
2020-01-10,4,2,4,0,3,12,4,3,7,7,0,3,-0.15030382695021452,-0.08795617650504466,3265.35009765625,-0.002855178689662563,Down,59.040000915527344,12.5600004196167,0
2020-01-13,4,3,2,1,6,4,8,2,0,9,0,3,-0.178469427253889,-0.13260760438911942,3288.1298828125,0.006976215252569862,Up,58.08000183105469,12.319999694824219,1
2020-01-14,4,4,0,4,9,18,4,0,1,7,1,5,-0.07812963379547,-0.07507182980407379,3283.14990234375,-0.001514532772802224,Down,58.22999954223633,12.390000343322754,0
2020-01-15,7,4,4,5,13,6,5,2,4,7,2,8,-0.30954680266203705,-0.13105028718020076,3289.2900390625,0.0018701968845122874,Up,57.810001373291016,12.420000076293945,1
2020-01-16,1,2,1,4,4,8,5,0,2,5,2,2,-0.11898174727404559,-0.09161958646167208,3316.81005859375,0.00836655302646827,Up,58.52000045776367,12.319999694824219,1
2020-01-17,3,2,0,2,6,8,6,1,2,7,0,1,-0.29913058244820795,-0.20240457522838065,3329.6201171875,0.003862162248501333,Up,58.540000915527344,12.100000381469727,1
2020-01-21,2,1,2,1,3,5,4,1,3,6,1,6,-0.2020607894020421,-0.22531421623508713,3320.7900390625,-0.0026519776473655776,Down,58.34000015258789,12.850000381469727,0
2020-01-22,2,2,4,0,10,9,5,3,0,11,0,4,-0.2691674601933188,-0.16278504123064605,3321.75,0.0002890760711180551,Up,56.7400016784668,12.90999984741211,1
2020-01-23,1,2,4,2,2,9,9,1,2,5,0,1,-0.3031642120035868,-0.17213840943036807,3325.5400390625,0.0011409766124783616,Up,55.59000015258789,12.979999542236328,1
2020-01-24,1,1,1,3,4,3,4,1,3,6,0,5,-0.16181136288885342,-0.15377522955285544,3295.469970703125,-0.009042160974207403,Down,54.189998626708984,14.5600004196167,0
2020-01-27,1,0,3,2,2,5,8,5,1,7,0,6,-0.3526551824695659,-0.15947161948765223,3243.6298828125,-0.015730711659182384,Down,53.13999938964844,18.229999542236328,0
2020-01-28,0,0,2,3,11,6,1,2,4,9,1,10,-0.14245869279876958,-0.1304594179789528,3276.239990234375,0.010053584595046017,Up,53.47999954223633,16.280000686645508,1
2020-01-29,2,3,0,7,7,3,6,4,1,8,0,5,-0.1993568157646018,-0.10603963332185128,3273.39990234375,-0.0008668741908683941,Down,53.33000183105469,16.389999389648438,0
2020-01-30,2,1,1,4,5,5,3,2,3,7,1,9,-0.2481993319941502,-0.08727116324616219,3283.659912109375,0.003134358792605374,Up,52.13999938964844,15.489999771118164,1
2020-01-31,2,1,2,2,1,9,4,2,3,8,1,6,-0.14496837775496876,-0.16802154427312097,3225.52001953125,-0.01770582037552626,Down,51.560001373291016,18.84000015258789,0
2020-02-03,5,1,3,0,5,5,4,3,3,7,0,2,-0.31140709661804467,-0.17629555232855862,3248.919921875,0.007254613892351713,Up,50.11000061035156,17.969999313354492,1
2020-02-04,0,1,3,5,4,4,7,6,1,9,2,7,-0.21747224439274182,-0.09620028719037885,3297.590087890625,0.014980414164082134,Up,49.61000061035156,16.049999237060547,1
2020-02-05,3,1,1,1,6,3,5,5,2,9,0,2,-0.20975430567461745,-0.1027865327572576,3334.68994140625,0.01125059589785371,Up,50.75,15.149999618530273,1
2020-02-06,2,2,0,3,10,3,8,4,4,10,0,8,-0.26924478285240405,-0.13748897312096123,3345.780029296875,0.003325672876785646,Up,50.95000076293945,14.960000038146973,1
2020-02-07,2,2,2,5,5,4,5,6,10,9,0,3,-0.16946302515139683,-0.12905658776838358,3327.7099609375,-0.005400853672730133,Down,50.31999969482422,15.470000267028809,0
2020-02-10,1,0,1,2,5,4,2,4,2,9,1,3,-0.2425754248538864,-0.08274937586458488,3352.090087890625,0.007326397804890528,Up,49.56999969482422,15.039999961853027,1
2020-02-11,1,2,3,1,4,6,9,3,0,5,0,3,-0.24538559194595094,-0.13532066732896345,3357.75,0.0016884725532351208,Up,49.939998626708984,15.180000305175781,1
2020-02-12,1,0,0,3,7,6,3,4,0,4,0,2,-0.12590353959991085,-0.09581389572967085,3379.449951171875,0.006462646466197652,Up,51.16999816894531,13.739999771118164,1
2020-02-13,0,4,3,3,8,4,6,1,2,6,3,5,-0.1450761794210314,-0.0880173699656775,3373.93994140625,-0.0016304457368023773,Down,51.41999816894531,14.149999618530273,0
2020-02-14,2,0,4,4,3,7,3,4,6,8,1,3,-0.1130138787910016,-0.10850154063970285,3380.159912109375,0.0018435333204338544,Up,52.04999923706055,13.680000305175781,1
2020-02-18,2,0,1,0,2,5,4,3,1,9,0,6,-0.3880597209108287,-0.2123740174293775,3370.2900390625,-0.002919942636890105,Down,52.04999923706055,14.829999923706055,0
2020-02-19,2,2,0,3,5,3,6,4,1,7,2,3,-0.26325357374937636,-0.1412644635481031,3386.14990234375,0.004705785881164548,Up,53.290000915527344,14.380000114440918,1
2020-02-20,0,0,1,2,4,6,1,3,0,7,0,3,-0.364894203673628,-0.18999646361076966,3373.22998046875,-0.00381551976362815,Down,53.779998779296875,15.5600004196167,0
2020-02-21,2,4,2,4,8,10,5,2,1,8,2,4,-0.15267485051319518,-0.14231234358559394,3337.75,-0.01051810302712286,Down,53.380001068115234,17.079999923706055,0
2020-02-24,0,1,1,0,5,0,5,6,0,5,1,6,-0.3837222212127277,-0.20397949558849046,3225.889892578125,-0.03351362667122315,Down,51.43000030517578,25.030000686645508,0
2020-02-25,0,1,2,2,8,2,3,3,4,7,1,3,-0.20953765111183054,-0.17628579232980734,3128.2099609375,-0.030279995565056117,Down,49.900001525878906,27.850000381469727,0
2020-02-26,1,2,2,2,4,5,4,4,2,5,0,3,-0.3236458775672046,-0.21971348081856515,3116.389892578125,-0.0037785406053220116,Down,48.72999954223633,27.559999465942383,0
2020-02-27,1,4,1,4,5,2,10,3,2,3,2,5,-0.40641745108447663,-0.1592854310420329,2978.760009765625,-0.04416324258407911,Down,47.09000015258789,39.15999984741211,0
2020-02-28,2,3,2,2,6,7,5,6,1,7,2,7,-0.2779256656561812,-0.17507954679863297,2954.219970703125,-0.008238340444361891,Down,44.7599983215332,40.11000061035156,0
2020-03-02,1,4,2,2,7,8,3,3,1,2,1,2,-0.29450574731826784,-0.1742571012303233,3090.22998046875,0.046039229006110016,Up,46.75,33.41999816894531,1
2020-03-03,1,14,3,3,1,5,2,2,0,3,2,17,-0.15411537108214005,-0.15820929371630368,3003.3701171875,-0.028107896121075893,Down,47.18000030517578,36.81999969482422,0
2020-03-04,0,6,2,5,7,7,2,4,4,1,2,7,-0.3344700394405259,-0.20401737688937122,3130.1201171875,0.04220259077449118,Up,46.779998779296875,31.989999771118164,1
2020-03-05,1,6,4,2,3,6,7,7,6,7,0,7,-0.28819546742098673,-0.18194959592739388,3023.93994140625,-0.033922077046888544,Down,45.900001525878906,39.619998931884766,0
2020-03-06,2,3,4,0,5,7,6,2,5,8,0,9,-0.20819962670089334,-0.15229211274273458,2972.3701171875,-0.01705385200037013,Down,41.279998779296875,41.939998626708984,0
2020-03-09,1,3,13,0,4,6,6,11,3,5,0,6,-0.2891407988288186,-0.23582588097711732,2746.56005859375,-0.07596969747745097,Down,31.1299991607666,54.459999084472656,0
2020-03-10,1,0,2,1,6,10,5,5,2,4,0,8,-0.3343250557228371,-0.1778457748186257,2882.22998046875,0.04939630628156144,Up,34.36000061035156,47.29999923706055,1
2020-03-11,3,2,4,0,0,12,4,5,3,9,0,12,-0.41554926939912745,-0.1667243768586903,2741.3798828125,-0.048868445131273974,Down,32.97999954223633,53.900001525878906,0
2020-03-12,3,5,13,2,3,5,2,5,1,6,3,7,-0.5724609628578142,-0.23235701692339056,2480.639892578125,-0.09511268097833658,Down,31.5,75.47000122070312,0
2020-03-13,3,5,1,0,7,10,2,1,2,8,0,7,-0.35938716270554233,-0.1749855015577722,2711.02001953125,0.09287124972971839,Up,31.729999542236328,57.83000183105469,1
2020-03-16,2,3,7,2,1,4,2,3,0,3,1,7,-0.4216030761047646,-0.2641566744350173,2386.1298828125,-0.11984055240393443,Down,28.700000762939453,82.69000244140625,0
2020-03-17,0,4,7,1,5,3,3,3,5,4,0,11,-0.5244243963559468,-0.21651428054397304,2529.18994140625,0.05995484974402432,Up,26.950000762939453,75.91000366210938,1
2020-03-18,0,1,5,1,2,6,4,4,1,6,1,8,-0.5055629219208564,-0.30005934351234587,2398.10009765625,-0.051830762729157875,Down,20.3700008392334,76.44999694824219,0
2020-03-19,2,6,12,1,10,7,4,4,2,3,0,11,-0.4163386786220879,-0.22341524746071623,2409.389892578125,0.0047078080405855705,Up,25.219999313354492,72.0,1
2020-03-20,2,1,8,0,2,6,3,5,4,4,0,12,-0.35916311773535325,-0.2528890093201644,2304.919921875,-0.04335951230846191,Down,22.43000030517578,66.04000091552734,0
2020-03-23,1,2,7,2,4,4,2,4,4,4,0,9,-0.5487818668286005,-0.23977049526292832,2237.39990234375,-0.02929386782180443,Down,23.360000610351562,61.59000015258789,0
2020-03-24,1,3,9,1,7,3,3,5,4,4,3,10,-0.4353671384184328,-0.21105345680493198,2447.330078125,0.09382773976227554,Up,24.010000228881836,61.66999816894531,1
2020-03-25,3,0,5,1,10,4,3,5,1,3,0,9,-0.42895660344071274,-0.23704001896347351,2475.56005859375,0.011535011448221999,Up,24.489999771118164,63.95000076293945,1
2020-03-26,1,4,8,3,5,2,3,4,4,1,1,7,-0.5315652049820999,-0.14185274763610856,2630.070068359375,0.062414163303876835,Up,22.600000381469727,61.0,1
2020-03-27,2,3,4,5,5,3,3,4,1,9,1,4,-0.2322021450685418,-0.0564178014781488,2541.469970703125,-0.033687352562252526,Down,21.510000228881836,65.54000091552734,0
2020-03-30,1,4,8,2,9,4,6,5,5,4,1,6,-0.34892698129018146,-0.20642792579019442,2626.64990234375,0.03351600948370015,Up,20.09000015258789,57.08000183105469,1
2020-03-31,2,0,7,3,1,6,2,12,6,4,0,7,-0.45228256308115444,-0.1590855723605133,2584.590087890625,-0.016012721914555605,Down,20.479999542236328,53.540000915527344,0
2020-04-01,0,2,3,1,5,5,2,6,4,3,0,11,-0.3447647043748906,-0.2046863406185845,2470.5,-0.04414243033166543,Down,20.309999465942383,57.060001373291016,0
2020-04-02,1,2,8,1,11,8,4,8,5,7,3,9,-0.3678807392216369,-0.19811257538729465,2526.89990234375,0.02282934723487151,Up,25.31999969482422,50.90999984741211,1
2020-04-03,1,1,9,2,7,4,2,4,8,4,1,3,-0.41305481062995064,-0.25147435660538675,2488.64990234375,-0.015137125124949469,Down,28.34000015258789,46.79999923706055,0
2020-04-06,0,0,6,3,6,1,1,5,3,5,1,6,-0.4250428650231488,-0.20990529622618867,2663.679931640625,0.07033131865275055,Up,26.079999923706055,45.2400016784668,1
2020-04-07,1,2,4,1,4,7,2,4,3,5,1,5,-0.34205027437210084,-0.18277688478678464,2659.409912109375,-0.0016030527844311804,Down,23.6299991607666,46.70000076293945,0
2020-04-08,0,3,5,2,4,0,3,5,3,3,1,7,-0.4021435512946202,-0.24239299149037555,2749.97998046875,0.03405645287963033,Up,25.09000015258789,43.349998474121094,1
2020-04-09,1,3,9,1,7,2,5,4,5,2,2,8,-0.3023684219597212,-0.1850766296942834,2789.820068359375,0.014487410153376512,Up,22.760000228881836,41.66999816894531,1
2020-04-13,1,1,5,4,4,2,4,7,3,6,1,10,-0.27552525439393627,-0.2014664067895314,2761.6298828125,-0.010104660822607414,Down,22.40999984741211,41.16999816894531,0
2020-04-14,0,2,8,2,4,1,4,3,2,6,0,9,-0.41133859277773305,-0.23816239725829674,2846.06005859375,0.030572589146256046,Up,20.110000610351562,37.7599983215332,1
2020-04-15,0,1,4,2,9,6,4,5,3,6,0,8,-0.3867575934955052,-0.17444463941667762,2783.360107421875,-0.022030438529415775,Down,19.8700008392334,40.84000015258789,0
2020-04-16,1,5,5,0,5,8,8,3,3,4,0,10,-0.2940248979884348,-0.1634014793315748,2799.550048828125,0.005816689462164515,Up,19.8700008392334,40.11000061035156,1
2020-04-17,0,0,3,3,8,2,1,7,8,7,0,2,-0.2550472692241819,-0.09935670200456667,2874.56005859375,0.026793594848223412,Up,18.270000457763672,38.150001525878906,1
2020-04-20,0,1,8,2,8,3,4,9,2,2,1,7,-0.3997954979407049,-0.1879830187170115,2823.159912109375,-0.01788104803401469,Down,-37.630001068115234,43.83000183105469,0
2020-04-21,0,1,7,4,5,1,2,11,5,10,0,5,-0.4708694958871649,-0.2432967384757344,2736.56005859375,-0.030674795694063395,Down,10.010000228881836,45.40999984741211,0
2020-04-22,1,3,9,1,3,8,4,10,5,7,1,11,-0.33322270203989446,-0.16758069465042535,2799.31005859375,0.022930247703843776,Up,13.779999732971191,41.97999954223633,1
2020-04-23,0,1,5,3,8,2,7,4,6,6,0,6,-0.3873211646080017,-0.21204382554317514,2797.800048828125,-0.0005394221197431159,Down,16.5,41.380001068115234,0
2020-04-24,0,2,2,2,6,5,2,5,1,8,0,8,-0.24816807638853788,-0.20119670268468326,2836.739990234375,0.013918057304545428,Up,16.940000534057617,35.93000030517578,1
2020-04-27,0,3,3,5,3,2,7,6,2,2,0,8,-0.38222739518734444,-0.10199997643123201,2878.47998046875,0.014714069804799612,Up,12.779999732971191,33.290000915527344,1
2020-04-28,1,2,1,6,5,1,3,2,6,2,1,8,-0.4364334477795114,-0.15688930081350982,2863.389892578125,-0.005242380698498916,Down,12.34000015258789,33.56999969482422,0
2020-04-29,1,3,3,6,10,2,5,4,4,7,1,5,-0.3142478561055833,-0.19132563394858784,2939.510009765625,0.026583916282167053,Up,15.0600004196167,31.229999542236328,1
2020-04-30,1,4,5,3,13,8,8,4,3,3,0,5,-0.29317332059144974,-0.15892957020122067,2912.429931640625,-0.009212446303987654,Down,18.84000015258789,34.150001525878906,0
2020-05-01,0,3,9,0,4,6,5,6,2,2,0,9,-0.23343439162641333,-0.21123765550715767,2830.7099609375,-0.028059034078492195,Down,19.780000686645508,37.189998626708984,0
2020-05-04,0,2,1,1,7,2,3,6,4,3,1,4,-0.34274839703776255,-0.11164053710287108,2842.739990234375,0.004249827591976452,Up,20.389999389648438,35.970001220703125,1
2020-05-05,3,2,7,1,9,2,2,2,1,3,0,5,-0.3536554796751155,-0.1682876286371214,2868.43994140625,0.009040556385797371,Up,24.559999465942383,33.61000061035156,1
2020-05-06,1,2,4,2,10,8,4,4,3,6,1,7,-0.33519481034839854,-0.1516893465510186,2848.419921875,-0.006979410390386298,Down,23.989999771118164,34.119998931884766,0
2020-05-07,2,1,4,3,5,9,10,2,4,7,1,6,-0.3799263875500685,-0.19845463405838426,2881.18994140625,0.011504630788313985,Up,23.549999237060547,31.440000534057617,1
2020-05-08,0,2,3,2,11,7,4,1,11,6,0,6,-0.3483541034560167,-0.21761936309768726,2929.800048828125,0.016871538638701944,Up,24.739999771118164,27.979999542236328,1
2020-05-11,1,0,3,1,5,5,6,4,0,3,0,7,-0.3680655553809598,-0.13569836363467014,2930.18994140625,0.00013307822091168653,Up,24.139999389648438,27.56999969482422,1
2020-05-12,1,1,4,3,10,1,7,4,4,6,1,6,-0.3923310683323787,-0.18876819918290355,2870.1201171875,-0.020500317528877154,Down,25.780000686645508,33.040000915527344,0
2020-05-13,2,4,3,2,3,5,2,4,1,6,0,5,-0.3761407664713969,-0.12180687740217638,2820.0,-0.01746272460422804,Down,25.290000915527344,35.279998779296875,0
2020-05-14,1,2,3,1,4,2,7,1,3,5,1,5,-0.35150950358194466,-0.14613758314825484,2852.5,0.01152482269503552,Up,27.559999465942383,32.61000061035156,1
2020-05-15,1,1,2,2,7,3,10,3,4,4,1,3,-0.24732318144886434,-0.15884184052369424,2863.699951171875,0.0039263632504382695,Up,29.43000030517578,31.889999389648438,1
2020-05-18,0,2,1,0,7,2,8,2,2,3,0,4,-0.42470868428548175,-0.12930905079055163,2953.909912109375,0.03150119163168075,Up,31.81999969482422,29.299999237060547,1
2020-05-19,3,3,1,0,6,5,4,2,4,13,1,7,-0.39178829249881564,-0.21295804048090108,2922.93994140625,-0.010484399194493177,Down,32.5,30.530000686645508,0
2020-05-20,0,4,3,3,9,8,2,3,5,5,0,4,-0.42606451434473835,-0.21013111349255328,2971.610107421875,0.01665110025908012,Up,33.4900016784668,27.989999771118164,1
2020-05-21,2,0,3,4,9,4,4,2,7,6,0,5,-0.27211900850884,-0.18468143480052626,2948.510009765625,-0.007773596407737116,Down,33.91999816894531,29.530000686645508,0
2020-05-22,0,3,3,1,3,3,4,4,3,5,1,5,-0.16470852103726616,-0.11223879371416466,2955.449951171875,0.002353711326488428,Up,33.25,28.15999984741211,1
2020-05-26,0,2,1,1,7,4,9,1,2,9,1,3,-0.3421040880374419,-0.12452049112409098,2991.77001953125,0.012289184036080147,Up,34.349998474121094,28.010000228881836,1
2020-05-27,0,1,2,2,3,5,5,0,3,7,0,1,-0.22267572941451236,-0.1404370389043771,3036.1298828125,0.014827297215913804,Up,32.810001373291016,27.6200008392334,1
2020-05-28,1,4,3,2,5,2,7,3,5,4,0,5,-0.20225165845934023,-0.22709235062145375,3029.72998046875,-0.0021079145460738413,Down,33.709999084472656,28.59000015258789,0
2020-05-29,0,4,2,5,4,4,3,4,7,10,0,7,-0.33398568584013355,-0.1459173411455785,3044.31005859375,0.004812335824971425,Up,35.4900016784668,27.510000228881836,1
2020-06-01,1,0,1,1,6,6,4,2,2,5,1,6,-0.35772390553244837,-0.20807043784642937,3055.72998046875,0.003751234813537785,Up,35.439998626708984,28.229999542236328,1
2020-06-02,2,0,0,5,4,4,4,4,1,6,0,4,-0.12307582985271107,-0.08835782896388661,3080.820068359375,0.008210832780053412,Up,36.810001373291016,26.84000015258789,1
2020-06-03,0,1,2,1,6,6,6,3,4,10,0,7,-0.25581424331665037,-0.14855910028889777,3122.8701171875,0.013648979133831007,Up,37.290000915527344,25.65999984741211,1
2020-06-04,0,4,2,0,5,7,3,1,1,5,0,6,-0.17427634125325217,-0.1559611255052819,3112.35009765625,-0.0033687022311144066,Down,37.40999984741211,25.809999465942383,0
2020-06-05,1,0,1,1,4,3,5,2,5,5,1,4,-0.2413077217245859,-0.09591688167688156,3193.929931640625,0.026211650818398713,Up,39.54999923706055,24.520000457763672,1
2020-06-08,0,1,3,1,1,3,4,3,2,1,0,5,-0.28593615066437494,-0.22196126601525715,3232.389892578125,0.012041579421169235,Up,38.189998626708984,25.809999465942383,1
2020-06-09,1,1,2,0,7,9,3,4,4,7,0,6,-0.28367569541509174,-0.15338992278825128,3207.179931640625,-0.007799170822611612,Down,38.939998626708984,27.56999969482422,0
2020-06-10,2,2,1,3,5,3,7,1,4,7,0,6,-0.30314758559688926,-0.18374348482029745,3190.139892578125,-0.0053130910724373814,Down,39.599998474121094,27.56999969482422,0
2020-06-11,2,1,0,3,8,3,5,2,4,7,0,3,-0.3423564054312245,-0.1665656706618686,3002.10009765625,-0.05894405927443824,Down,36.34000015258789,40.790000915527344,0
2020-06-12,0,2,6,1,5,4,0,0,2,5,0,6,-0.1931692411091702,-0.14674016747100294,3041.31005859375,0.013060843963234703,Up,36.2599983215332,36.09000015258789,1
2020-06-15,1,1,0,2,5,8,8,5,1,7,0,5,-0.29915846396336515,-0.27875262224403896,3066.590087890625,0.008312217041285264,Up,37.119998931884766,34.400001525878906,1
2020-06-16,1,4,1,0,7,3,8,3,9,7,1,5,-0.36406602148424116,-0.21171497005822235,3124.739990234375,0.01896239819380252,Up,38.380001068115234,33.66999816894531,1
2020-06-17,2,4,3,2,7,5,2,3,4,5,2,2,-0.3411046287109112,-0.22768982857915349,3113.489990234375,-0.0036002995561740248,Down,37.959999084472656,33.470001220703125,0
2020-06-18,2,2,4,0,8,1,5,2,4,10,1,3,-0.17564994096755981,-0.1511589348809981,3115.340087890625,0.0005942198825281686,Up,38.84000015258789,32.939998626708984,1
2020-06-19,0,3,1,1,12,5,1,1,3,12,0,3,-0.2569581108578181,-0.12571678212764908,3097.739990234375,-0.005649494809462974,Down,39.75,35.119998931884766,0
2020-06-22,1,1,0,0,7,4,4,1,2,6,2,4,-0.3818408515718248,-0.2012253324077888,3117.860107421875,0.006495095537691675,Up,40.459999084472656,31.770000457763672,1
2020-06-23,1,0,2,1,4,6,3,1,1,13,1,4,-0.1886946578335956,-0.12488407007895591,3131.2900390625,0.004307419569164139,Up,40.369998931884766,31.3700008392334,1
2020-06-24,0,1,5,2,6,7,4,2,2,5,1,3,-0.41812461178477217,-0.21450895013484528,3050.330078125,-0.025855145939064572,Down,38.0099983215332,33.84000015258789,0
2020-06-25,1,1,2,2,8,5,4,0,4,3,1,7,-0.35946306841714043,-0.1398229164004858,3083.760009765625,0.010959447267809841,Up,38.720001220703125,32.220001220703125,1
2020-06-26,1,2,2,2,8,5,10,2,2,8,0,5,-0.29627974562242,-0.1773391408111218,3009.050048828125,-0.024226905044785974,Down,38.4900016784668,34.72999954223633,0
2020-06-29,0,1,0,1,6,6,5,0,3,3,1,4,-0.44565942801466774,-0.23410502243616166,3053.239990234375,0.014685678433118632,Up,39.70000076293945,31.780000686645508,1
2020-06-30,2,2,4,3,7,9,8,5,3,9,0,6,-0.2186968299650377,-0.1498913239627596,3100.2900390625,0.015409875731554612,Up,39.27000045776367,30.43000030517578,1
2020-07-01,1,1,2,3,6,5,3,4,2,8,0,4,-0.2544516483622213,-0.16434186811919413,3115.860107421875,0.005022132820864389,Up,39.81999969482422,28.6200008392334,1
2020-07-02,2,3,2,3,9,5,2,4,10,4,0,2,-0.45387052674578804,-0.14072464340422144,3130.010009765625,0.004541250844364075,Up,40.650001525878906,27.68000030517578,1
2020-07-06,3,1,0,1,7,3,5,3,2,2,0,4,-0.24355262174056128,-0.11702891699790668,3179.719970703125,0.01588172586745884,Up,40.630001068115234,27.940000534057617,1
2020-07-07,1,0,1,1,10,5,4,2,5,10,1,4,-0.2122556638149988,-0.2055855305155828,3145.320068359375,-0.010818532028197159,Down,40.619998931884766,29.43000030517578,0
2020-07-08,2,0,3,0,9,5,10,3,2,7,2,8,-0.18462009108983554,-0.11909681628458202,3169.93994140625,0.007827461915415501,Up,40.900001525878906,28.079999923706055,1
2020-07-09,1,1,2,2,11,3,6,6,3,9,0,1,-0.29360217550029494,-0.10205423304083923,3152.050048828125,-0.005643606159361103,Down,39.619998931884766,29.260000228881836,0
2020-07-10,1,1,0,2,9,2,2,2,0,7,2,3,-0.1975514722072472,-0.11901634864477535,3185.0400390625,0.01046620127324438,Up,40.54999923706055,27.290000915527344,1
2020-07-13,3,0,2,0,7,3,6,3,2,4,0,1,-0.15218678201947894,-0.12846380906800428,3155.219970703125,-0.009362541127788226,Down,40.099998474121094,32.189998626708984,0
2020-07-14,3,2,2,1,10,3,4,4,0,5,0,4,-0.36254038714936804,-0.196909537231217,3197.52001953125,0.013406370782667931,Up,40.290000915527344,29.520000457763672,1
2020-07-15,5,0,2,3,6,4,4,5,2,11,0,4,-0.19614121814568838,-0.16078461173597272,3226.56005859375,0.009082050740923053,Up,41.20000076293945,27.760000228881836,1
2020-07-16,3,3,4,1,4,2,3,0,5,5,3,9,-0.22479936592560962,-0.126543837018255,3215.570068359375,-0.0034061012455366413,Down,40.75,28.0,0
2020-07-17,0,3,0,4,5,2,2,0,2,5,0,4,-0.13181419278445997,-0.10019844562926314,3224.72998046875,0.002848612194617406,Up,40.59000015258789,25.68000030517578,1
2020-07-20,1,0,2,1,9,7,1,0,2,5,1,2,-0.2954849695905726,-0.16595526381415573,3251.840087890625,0.0084069387471426,Up,40.810001373291016,24.459999084472656,1
2020-07-21,0,0,1,3,4,5,5,1,5,9,0,6,-0.29774473305035354,-0.11734455461872924,3257.300048828125,0.0016790373419135474,Up,41.959999084472656,24.84000015258789,1
2020-07-22,0,0,2,2,5,1,9,0,3,9,1,5,-0.28356008911132813,-0.07893609867244959,3276.02001953125,0.005747082068739751,Up,41.900001525878906,24.31999969482422,1
